"fp","target","rank","repeat"
"rf_rdk7","11575","1","6"
"rf_rdk7","11575","1","7"
"rf_rdk7","11575","1","8"
"rf_rdk7","11575","1","9"
"rf_rdk7","11575","1","10"
"rf_rdk7","11575","1","11"
"rf_rdk7","11575","1","12"
"rf_rdk7","11575","1","13"
"rf_rdk7","11575","1","14"
"rf_rdk7","11575","1","15"
"rf_rdk7","11575","1","16"
"rf_rdk7","11575","1","17"
"rf_rdk7","11575","1","18"
"rf_rdk7","11575","1","19"
"rf_rdk7","11575","1","20"
"rf_rdk7","11575","1","21"
"rf_rdk7","11575","1","22"
"rf_rdk7","11575","1","23"
"rf_rdk7","11575","1","24"
"rf_rdk7","11575","1","25"
"rf_rdk7","11575","1","26"
"rf_rdk7","11575","1","27"
"rf_rdk7","11575","1","28"
"rf_rdk7","11575","1","29"
"rf_rdk7","11575","1","30"
"rf_rdk7","11575","1","31"
"rf_rdk7","11575","1","32"
"rf_rdk7","11575","1","33"
"rf_rdk7","11575","1","34"
"rf_rdk7","11575","1","35"
"rf_rdk7","11575","1","36"
"rf_rdk7","11575","1","37"
"rf_rdk7","11575","1","38"
"rf_rdk7","11575","1","39"
"rf_rdk7","11575","1","40"
"rf_rdk7","11575","1","41"
"rf_rdk7","11575","1","42"
"rf_rdk7","11575","1","43"
"rf_rdk7","11575","1","44"
"rf_rdk7","11575","1","45"
"rf_rdk7","11575","1","46"
"rf_rdk7","11575","1","47"
"rf_rdk7","11575","1","48"
"rf_rdk7","11575","1","49"
"rf_rdk7","11575","1","50"
"rf_rdk7","18061","1","1"
"rf_rdk7","18061","1","2"
"rf_rdk7","18061","1","3"
"rf_rdk7","18061","1","4"
"rf_rdk7","18061","1","5"
"rf_rdk7","18061","1","6"
"rf_rdk7","18061","1","7"
"rf_rdk7","18061","1","8"
"rf_rdk7","18061","1","9"
"rf_rdk7","18061","1","10"
"rf_rdk7","18061","1","11"
"rf_rdk7","18061","1","12"
"rf_rdk7","18061","1","13"
"rf_rdk7","18061","1","14"
"rf_rdk7","18061","1","15"
"rf_rdk7","18061","1","16"
"rf_rdk7","18061","1","17"
"rf_rdk7","18061","1","18"
"rf_rdk7","18061","1","19"
"rf_rdk7","18061","1","20"
"rf_rdk7","18061","1","21"
"rf_rdk7","18061","1","22"
"rf_rdk7","18061","1","23"
"rf_rdk7","18061","1","24"
"rf_rdk7","18061","1","25"
"rf_rdk7","18061","1","26"
"rf_rdk7","18061","1","27"
"rf_rdk7","18061","1","28"
"rf_rdk7","18061","1","29"
"rf_rdk7","18061","1","30"
"rf_rdk7","18061","1","31"
"rf_rdk7","18061","1","32"
"rf_rdk7","18061","1","33"
"rf_rdk7","18061","1","34"
"rf_rdk7","18061","1","35"
"rf_rdk7","18061","1","36"
"rf_rdk7","18061","1","37"
"rf_rdk7","18061","1","38"
"rf_rdk7","18061","1","39"
"rf_rdk7","18061","1","40"
"rf_rdk7","18061","1","41"
"rf_rdk7","18061","1","42"
"rf_rdk7","18061","1","43"
"rf_rdk7","18061","1","44"
"rf_rdk7","18061","1","45"
"rf_rdk7","18061","1","46"
"rf_rdk7","18061","1","47"
"rf_rdk7","18061","1","48"
"rf_rdk7","18061","1","49"
"rf_rdk7","18061","1","50"
"rf_rdk7","237","1","1"
"rf_rdk7","237","1","2"
"rf_rdk7","237","1","3"
"rf_rdk7","237","1","4"
"rf_rdk7","237","1","5"
"rf_rdk7","237","1","6"
"rf_rdk7","237","1","7"
"rf_rdk7","237","1","8"
"rf_rdk7","237","1","9"
"rf_rdk7","237","1","10"
"rf_rdk7","237","1","11"
"rf_rdk7","237","1","12"
"rf_rdk7","237","1","13"
"rf_rdk7","237","1","14"
"rf_rdk7","237","1","15"
"rf_rdk7","237","1","16"
"rf_rdk7","237","1","17"
"rf_rdk7","237","1","18"
"rf_rdk7","237","1","19"
"rf_rdk7","237","1","20"
"rf_rdk7","237","1","21"
"rf_rdk7","237","1","22"
"rf_rdk7","237","1","23"
"rf_rdk7","237","1","24"
"rf_rdk7","237","1","25"
"rf_rdk7","237","1","26"
"rf_rdk7","237","1","27"
"rf_rdk7","237","1","28"
"rf_rdk7","237","1","29"
"rf_rdk7","237","1","30"
"rf_rdk7","237","1","31"
"rf_rdk7","237","1","32"
"rf_rdk7","237","1","33"
"rf_rdk7","237","1","34"
"rf_rdk7","237","1","35"
"rf_rdk7","237","1","36"
"rf_rdk7","237","1","37"
"rf_rdk7","237","1","38"
"rf_rdk7","237","1","39"
"rf_rdk7","237","1","40"
"rf_rdk7","237","1","41"
"rf_rdk7","237","1","42"
"rf_rdk7","237","1","43"
"rf_rdk7","237","1","44"
"rf_rdk7","237","1","45"
"rf_rdk7","237","1","46"
"rf_rdk7","237","1","47"
"rf_rdk7","237","1","48"
"rf_rdk7","237","1","49"
"rf_rdk7","237","1","50"
"rf_rdk7","276","1","1"
"rf_rdk7","276","1","2"
"rf_rdk7","276","1","3"
"rf_rdk7","276","1","4"
"rf_rdk7","276","1","5"
"rf_rdk7","276","1","6"
"rf_rdk7","276","1","7"
"rf_rdk7","276","1","8"
"rf_rdk7","276","1","9"
"rf_rdk7","276","1","10"
"rf_rdk7","276","1","11"
"rf_rdk7","276","1","12"
"rf_rdk7","276","1","13"
"rf_rdk7","276","1","14"
"rf_rdk7","276","1","15"
"rf_rdk7","276","1","16"
"rf_rdk7","276","1","17"
"rf_rdk7","276","1","18"
"rf_rdk7","276","1","19"
"rf_rdk7","276","1","20"
"rf_rdk7","276","1","21"
"rf_rdk7","276","1","22"
"rf_rdk7","276","1","23"
"rf_rdk7","276","1","24"
"rf_rdk7","276","1","25"
"rf_rdk7","276","1","26"
"rf_rdk7","276","1","27"
"rf_rdk7","276","1","28"
"rf_rdk7","276","1","29"
"rf_rdk7","276","1","30"
"rf_rdk7","276","1","31"
"rf_rdk7","276","1","32"
"rf_rdk7","276","1","33"
"rf_rdk7","276","1","34"
"rf_rdk7","276","1","35"
"rf_rdk7","276","1","36"
"rf_rdk7","276","1","37"
"rf_rdk7","276","1","38"
"rf_rdk7","276","1","39"
"rf_rdk7","276","1","40"
"rf_rdk7","276","1","41"
"rf_rdk7","276","1","42"
"rf_rdk7","276","1","43"
"rf_rdk7","276","1","44"
"rf_rdk7","276","1","45"
"rf_rdk7","276","1","46"
"rf_rdk7","276","1","47"
"rf_rdk7","276","1","48"
"rf_rdk7","276","1","49"
"rf_rdk7","276","1","50"
"rf_rdk7","11534","1","1"
"rf_rdk7","11534","1","2"
"rf_rdk7","11534","1","3"
"rf_rdk7","11534","1","4"
"rf_rdk7","11534","1","5"
"rf_rdk7","11534","1","6"
"rf_rdk7","11534","1","7"
"rf_rdk7","11534","1","8"
"rf_rdk7","11534","1","9"
"rf_rdk7","11534","1","10"
"rf_rdk7","11534","1","11"
"rf_rdk7","11534","1","12"
"rf_rdk7","11534","1","13"
"rf_rdk7","11534","1","14"
"rf_rdk7","11534","1","15"
"rf_rdk7","11534","1","16"
"rf_rdk7","11534","1","17"
"rf_rdk7","11534","1","18"
"rf_rdk7","11534","1","19"
"rf_rdk7","11534","1","20"
"rf_rdk7","11534","1","21"
"rf_rdk7","11534","1","22"
"rf_rdk7","11534","1","23"
"rf_rdk7","11534","1","24"
"rf_rdk7","11534","1","25"
"rf_rdk7","11534","1","26"
"rf_rdk7","11534","1","27"
"rf_rdk7","11534","1","28"
"rf_rdk7","11534","1","29"
"rf_rdk7","11534","1","30"
"rf_rdk7","11534","1","31"
"rf_rdk7","11534","1","32"
"rf_rdk7","11534","1","33"
"rf_rdk7","11534","1","34"
"rf_rdk7","11534","1","35"
"rf_rdk7","11534","1","36"
"rf_rdk7","11534","1","37"
"rf_rdk7","11534","1","38"
"rf_rdk7","11534","1","39"
"rf_rdk7","11534","1","40"
"rf_rdk7","11534","1","41"
"rf_rdk7","11534","1","42"
"rf_rdk7","11534","1","43"
"rf_rdk7","11534","1","44"
"rf_rdk7","11534","1","45"
"rf_rdk7","11534","1","46"
"rf_rdk7","11534","1","47"
"rf_rdk7","11534","1","48"
"rf_rdk7","11534","1","49"
"rf_rdk7","11534","1","50"
"rf_rdk7","10198","1","1"
"rf_rdk7","10198","1","2"
"rf_rdk7","10198","1","3"
"rf_rdk7","10198","1","4"
"rf_rdk7","10198","1","5"
"rf_rdk7","10198","1","6"
"rf_rdk7","10198","1","7"
"rf_rdk7","10198","1","8"
"rf_rdk7","10198","1","9"
"rf_rdk7","10198","1","10"
"rf_rdk7","10198","1","11"
"rf_rdk7","10198","1","12"
"rf_rdk7","10198","1","13"
"rf_rdk7","10198","1","14"
"rf_rdk7","10198","1","15"
"rf_rdk7","10198","1","16"
"rf_rdk7","10198","1","17"
"rf_rdk7","10198","1","18"
"rf_rdk7","10198","1","19"
"rf_rdk7","10198","1","20"
"rf_rdk7","10198","1","21"
"rf_rdk7","10198","1","22"
"rf_rdk7","10198","1","23"
"rf_rdk7","10198","1","24"
"rf_rdk7","10198","1","25"
"rf_rdk7","10198","1","26"
"rf_rdk7","10198","1","27"
"rf_rdk7","10198","1","28"
"rf_rdk7","10198","1","29"
"rf_rdk7","10198","1","30"
"rf_rdk7","10198","1","31"
"rf_rdk7","10198","1","32"
"rf_rdk7","10198","1","33"
"rf_rdk7","10198","1","34"
"rf_rdk7","10198","1","35"
"rf_rdk7","10198","1","36"
"rf_rdk7","10198","1","37"
"rf_rdk7","10198","1","38"
"rf_rdk7","10198","1","39"
"rf_rdk7","10198","1","40"
"rf_rdk7","10198","1","41"
"rf_rdk7","10198","1","42"
"rf_rdk7","10198","1","43"
"rf_rdk7","10198","1","44"
"rf_rdk7","10198","1","45"
"rf_rdk7","10198","1","46"
"rf_rdk7","10198","1","47"
"rf_rdk7","10198","1","48"
"rf_rdk7","10198","1","49"
"rf_rdk7","10198","1","50"
"rf_rdk7","10498","1","1"
"rf_rdk7","10498","1","2"
"rf_rdk7","10498","1","3"
"rf_rdk7","10498","1","4"
"rf_rdk7","10498","1","5"
"rf_rdk7","10498","1","6"
"rf_rdk7","10498","1","7"
"rf_rdk7","10498","1","8"
"rf_rdk7","10498","1","9"
"rf_rdk7","10498","1","10"
"rf_rdk7","10498","1","11"
"rf_rdk7","10498","1","12"
"rf_rdk7","10498","1","13"
"rf_rdk7","10498","1","14"
"rf_rdk7","10498","1","15"
"rf_rdk7","10498","1","16"
"rf_rdk7","10498","1","17"
"rf_rdk7","10498","1","18"
"rf_rdk7","10498","1","19"
"rf_rdk7","10498","1","20"
"rf_rdk7","10498","1","21"
"rf_rdk7","10498","1","22"
"rf_rdk7","10498","1","23"
"rf_rdk7","10498","1","24"
"rf_rdk7","10498","1","25"
"rf_rdk7","10498","1","26"
"rf_rdk7","10498","1","27"
"rf_rdk7","10498","1","28"
"rf_rdk7","10498","1","29"
"rf_rdk7","10498","1","30"
"rf_rdk7","10498","1","31"
"rf_rdk7","10498","1","32"
"rf_rdk7","10498","1","33"
"rf_rdk7","10498","1","34"
"rf_rdk7","10498","1","35"
"rf_rdk7","10498","1","36"
"rf_rdk7","10498","1","37"
"rf_rdk7","10498","1","38"
"rf_rdk7","10498","1","39"
"rf_rdk7","10498","1","40"
"rf_rdk7","10498","1","41"
"rf_rdk7","10498","1","42"
"rf_rdk7","10498","1","43"
"rf_rdk7","10498","1","44"
"rf_rdk7","10498","1","45"
"rf_rdk7","10498","1","46"
"rf_rdk7","10498","1","47"
"rf_rdk7","10498","1","48"
"rf_rdk7","10498","1","49"
"rf_rdk7","10498","1","50"
"rf_rdk7","12911","1","1"
"rf_rdk7","12911","1","2"
"rf_rdk7","12911","1","3"
"rf_rdk7","12911","1","4"
"rf_rdk7","12911","1","5"
"rf_rdk7","12911","1","6"
"rf_rdk7","12911","1","7"
"rf_rdk7","12911","1","8"
"rf_rdk7","12911","1","9"
"rf_rdk7","12911","1","10"
"rf_rdk7","12911","1","11"
"rf_rdk7","12911","1","12"
"rf_rdk7","12911","1","13"
"rf_rdk7","12911","1","14"
"rf_rdk7","12911","1","15"
"rf_rdk7","12911","1","16"
"rf_rdk7","12911","1","17"
"rf_rdk7","12911","1","18"
"rf_rdk7","12911","1","19"
"rf_rdk7","12911","1","20"
"rf_rdk7","12911","1","21"
"rf_rdk7","12911","1","22"
"rf_rdk7","12911","1","23"
"rf_rdk7","12911","1","24"
"rf_rdk7","12911","1","25"
"rf_rdk7","12911","1","26"
"rf_rdk7","12911","1","27"
"rf_rdk7","12911","1","28"
"rf_rdk7","12911","1","29"
"rf_rdk7","12911","1","30"
"rf_rdk7","12911","1","31"
"rf_rdk7","12911","1","32"
"rf_rdk7","12911","1","33"
"rf_rdk7","12911","1","34"
"rf_rdk7","12911","1","35"
"rf_rdk7","12911","1","36"
"rf_rdk7","12911","1","37"
"rf_rdk7","12911","1","38"
"rf_rdk7","12911","1","39"
"rf_rdk7","12911","1","40"
"rf_rdk7","12911","1","41"
"rf_rdk7","12911","1","42"
"rf_rdk7","12911","1","43"
"rf_rdk7","12911","1","44"
"rf_rdk7","12911","1","45"
"rf_rdk7","12911","1","46"
"rf_rdk7","12911","1","47"
"rf_rdk7","12911","1","48"
"rf_rdk7","12911","1","49"
"rf_rdk7","12911","1","50"
"rf_rdk7","12968","1","1"
"rf_rdk7","12968","1","2"
"rf_rdk7","12968","1","3"
"rf_rdk7","12968","1","4"
"rf_rdk7","12968","1","5"
"rf_rdk7","12968","1","6"
"rf_rdk7","12968","1","7"
"rf_rdk7","12968","1","8"
"rf_rdk7","12968","1","9"
"rf_rdk7","12968","1","10"
"rf_rdk7","12968","1","11"
"rf_rdk7","12968","1","12"
"rf_rdk7","12968","1","13"
"rf_rdk7","12968","1","14"
"rf_rdk7","12968","1","15"
"rf_rdk7","12968","1","16"
"rf_rdk7","12968","1","17"
"rf_rdk7","12968","1","18"
"rf_rdk7","12968","1","19"
"rf_rdk7","12968","1","20"
"rf_rdk7","12968","1","21"
"rf_rdk7","12968","1","22"
"rf_rdk7","12968","1","23"
"rf_rdk7","12968","1","24"
"rf_rdk7","12968","1","25"
"rf_rdk7","12968","1","26"
"rf_rdk7","12968","1","27"
"rf_rdk7","12968","1","28"
"rf_rdk7","12968","1","29"
"rf_rdk7","12968","1","30"
"rf_rdk7","12968","1","31"
"rf_rdk7","12968","1","32"
"rf_rdk7","12968","1","33"
"rf_rdk7","12968","1","34"
"rf_rdk7","12968","1","35"
"rf_rdk7","12968","1","36"
"rf_rdk7","12968","1","37"
"rf_rdk7","12968","1","38"
"rf_rdk7","12968","1","39"
"rf_rdk7","12968","1","40"
"rf_rdk7","12968","1","41"
"rf_rdk7","12968","1","42"
"rf_rdk7","12968","1","43"
"rf_rdk7","12968","1","44"
"rf_rdk7","12968","1","45"
"rf_rdk7","12968","1","46"
"rf_rdk7","12968","1","47"
"rf_rdk7","12968","1","48"
"rf_rdk7","12968","1","49"
"rf_rdk7","12968","1","50"
"rf_rdk7","100579","1","1"
"rf_rdk7","100579","1","2"
"rf_rdk7","100579","1","3"
"rf_rdk7","100579","1","4"
"rf_rdk7","100579","1","5"
"rf_rdk7","100579","1","6"
"rf_rdk7","100579","1","7"
"rf_rdk7","100579","1","8"
"rf_rdk7","100579","1","9"
"rf_rdk7","100579","1","10"
"rf_rdk7","100579","1","11"
"rf_rdk7","100579","1","12"
"rf_rdk7","100579","1","13"
"rf_rdk7","100579","1","14"
"rf_rdk7","100579","1","15"
"rf_rdk7","100579","1","16"
"rf_rdk7","100579","1","17"
"rf_rdk7","100579","1","18"
"rf_rdk7","100579","1","19"
"rf_rdk7","100579","1","20"
"rf_rdk7","100579","1","21"
"rf_rdk7","100579","1","22"
"rf_rdk7","100579","1","23"
"rf_rdk7","100579","1","24"
"rf_rdk7","100579","1","25"
"rf_rdk7","100579","1","26"
"rf_rdk7","100579","1","27"
"rf_rdk7","100579","1","28"
"rf_rdk7","100579","1","29"
"rf_rdk7","100579","1","30"
"rf_rdk7","100579","1","31"
"rf_rdk7","100579","1","32"
"rf_rdk7","100579","1","33"
"rf_rdk7","100579","1","34"
"rf_rdk7","100579","1","35"
"rf_rdk7","100579","1","36"
"rf_rdk7","100579","1","37"
"rf_rdk7","100579","1","38"
"rf_rdk7","100579","1","39"
"rf_rdk7","100579","1","40"
"rf_rdk7","100579","1","41"
"rf_rdk7","100579","1","42"
"rf_rdk7","100579","1","43"
"rf_rdk7","100579","1","44"
"rf_rdk7","100579","1","45"
"rf_rdk7","100579","1","46"
"rf_rdk7","100579","1","47"
"rf_rdk7","100579","1","48"
"rf_rdk7","100579","1","49"
"rf_rdk7","100579","1","50"
"rf_rdk7","100126","1","1"
"rf_rdk7","100126","1","2"
"rf_rdk7","100126","1","3"
"rf_rdk7","100126","1","4"
"rf_rdk7","100126","1","5"
"rf_rdk7","100126","1","6"
"rf_rdk7","100126","1","7"
"rf_rdk7","100126","1","8"
"rf_rdk7","100126","1","9"
"rf_rdk7","100126","1","10"
"rf_rdk7","100126","1","11"
"rf_rdk7","100126","1","12"
"rf_rdk7","100126","1","13"
"rf_rdk7","100126","1","14"
"rf_rdk7","100126","1","15"
"rf_rdk7","100126","1","16"
"rf_rdk7","100126","1","17"
"rf_rdk7","100126","1","18"
"rf_rdk7","100126","1","19"
"rf_rdk7","100126","1","20"
"rf_rdk7","100126","1","21"
"rf_rdk7","100126","1","22"
"rf_rdk7","100126","1","23"
"rf_rdk7","100126","1","24"
"rf_rdk7","100126","1","25"
"rf_rdk7","100126","1","26"
"rf_rdk7","100126","1","27"
"rf_rdk7","100126","1","28"
"rf_rdk7","100126","1","29"
"rf_rdk7","100126","1","30"
"rf_rdk7","100126","1","31"
"rf_rdk7","100126","1","32"
"rf_rdk7","100126","1","33"
"rf_rdk7","100126","1","34"
"rf_rdk7","100126","1","35"
"rf_rdk7","100126","1","36"
"rf_rdk7","100126","1","37"
"rf_rdk7","100126","1","38"
"rf_rdk7","100126","1","39"
"rf_rdk7","100126","1","40"
"rf_rdk7","100126","1","41"
"rf_rdk7","100126","1","42"
"rf_rdk7","100126","1","43"
"rf_rdk7","100126","1","44"
"rf_rdk7","100126","1","45"
"rf_rdk7","100126","1","46"
"rf_rdk7","100126","1","47"
"rf_rdk7","100126","1","48"
"rf_rdk7","100126","1","49"
"rf_rdk7","100126","1","50"
"rf_rdk7","10378","1","1"
"rf_rdk7","10378","1","2"
"rf_rdk7","10378","1","3"
"rf_rdk7","10378","1","4"
"rf_rdk7","10378","1","5"
"rf_rdk7","10378","1","6"
"rf_rdk7","10378","1","7"
"rf_rdk7","10378","1","8"
"rf_rdk7","10378","1","9"
"rf_rdk7","10378","1","10"
"rf_rdk7","10378","1","11"
"rf_rdk7","10378","1","12"
"rf_rdk7","10378","1","13"
"rf_rdk7","10378","1","14"
"rf_rdk7","10378","1","15"
"rf_rdk7","10378","1","16"
"rf_rdk7","10378","1","17"
"rf_rdk7","10378","1","18"
"rf_rdk7","10378","1","19"
"rf_rdk7","10378","1","20"
"rf_rdk7","10378","1","21"
"rf_rdk7","10378","1","22"
"rf_rdk7","10378","1","23"
"rf_rdk7","10378","1","24"
"rf_rdk7","10378","1","25"
"rf_rdk7","10378","1","26"
"rf_rdk7","10378","1","27"
"rf_rdk7","10378","1","28"
"rf_rdk7","10378","1","29"
"rf_rdk7","10378","1","30"
"rf_rdk7","10378","1","31"
"rf_rdk7","10378","1","32"
"rf_rdk7","10378","1","33"
"rf_rdk7","10378","1","34"
"rf_rdk7","10378","1","35"
"rf_rdk7","10378","1","36"
"rf_rdk7","10378","1","37"
"rf_rdk7","10378","1","38"
"rf_rdk7","10378","1","39"
"rf_rdk7","10378","1","40"
"rf_rdk7","10378","1","41"
"rf_rdk7","10378","1","42"
"rf_rdk7","10378","1","43"
"rf_rdk7","10378","1","44"
"rf_rdk7","10378","1","45"
"rf_rdk7","10378","1","46"
"rf_rdk7","10378","1","47"
"rf_rdk7","10378","1","48"
"rf_rdk7","10378","1","49"
"rf_rdk7","10378","1","50"
"rf_rdk7","10417","1","1"
"rf_rdk7","10417","1","2"
"rf_rdk7","10417","1","3"
"rf_rdk7","10417","1","4"
"rf_rdk7","10417","1","5"
"rf_rdk7","10417","1","6"
"rf_rdk7","10417","1","7"
"rf_rdk7","10417","1","8"
"rf_rdk7","10417","1","9"
"rf_rdk7","10417","1","10"
"rf_rdk7","10417","1","11"
"rf_rdk7","10417","1","12"
"rf_rdk7","10417","1","13"
"rf_rdk7","10417","1","14"
"rf_rdk7","10417","1","15"
"rf_rdk7","10417","1","16"
"rf_rdk7","10417","1","17"
"rf_rdk7","10417","1","18"
"rf_rdk7","10417","1","19"
"rf_rdk7","10417","1","20"
"rf_rdk7","10417","1","21"
"rf_rdk7","10417","1","22"
"rf_rdk7","10417","1","23"
"rf_rdk7","10417","1","24"
"rf_rdk7","10417","1","25"
"rf_rdk7","10417","1","26"
"rf_rdk7","10417","1","27"
"rf_rdk7","10417","1","28"
"rf_rdk7","10417","1","29"
"rf_rdk7","10417","1","30"
"rf_rdk7","10417","1","31"
"rf_rdk7","10417","1","32"
"rf_rdk7","10417","1","33"
"rf_rdk7","10417","1","34"
"rf_rdk7","10417","1","35"
"rf_rdk7","10417","1","36"
"rf_rdk7","10417","1","37"
"rf_rdk7","10417","1","38"
"rf_rdk7","10417","1","39"
"rf_rdk7","10417","1","40"
"rf_rdk7","10417","1","41"
"rf_rdk7","10417","1","42"
"rf_rdk7","10417","1","43"
"rf_rdk7","10417","1","44"
"rf_rdk7","10417","1","45"
"rf_rdk7","10417","1","46"
"rf_rdk7","10417","1","47"
"rf_rdk7","10417","1","48"
"rf_rdk7","10417","1","49"
"rf_rdk7","10417","1","50"
"rf_rdk7","10752","1","1"
"rf_rdk7","10752","1","2"
"rf_rdk7","10752","1","3"
"rf_rdk7","10752","1","4"
"rf_rdk7","10752","1","5"
"rf_rdk7","10752","1","6"
"rf_rdk7","10752","1","7"
"rf_rdk7","10752","1","8"
"rf_rdk7","10752","1","9"
"rf_rdk7","10752","1","10"
"rf_rdk7","10752","1","11"
"rf_rdk7","10752","1","12"
"rf_rdk7","10752","1","13"
"rf_rdk7","10752","1","14"
"rf_rdk7","10752","1","15"
"rf_rdk7","10752","1","16"
"rf_rdk7","10752","1","17"
"rf_rdk7","10752","1","18"
"rf_rdk7","10752","1","19"
"rf_rdk7","10752","1","20"
"rf_rdk7","10752","1","21"
"rf_rdk7","10752","1","22"
"rf_rdk7","10752","1","23"
"rf_rdk7","10752","1","24"
"rf_rdk7","10752","1","25"
"rf_rdk7","10752","1","26"
"rf_rdk7","10752","1","27"
"rf_rdk7","10752","1","28"
"rf_rdk7","10752","1","29"
"rf_rdk7","10752","1","30"
"rf_rdk7","10752","1","31"
"rf_rdk7","10752","1","32"
"rf_rdk7","10752","1","33"
"rf_rdk7","10752","1","34"
"rf_rdk7","10752","1","35"
"rf_rdk7","10752","1","36"
"rf_rdk7","10752","1","37"
"rf_rdk7","10752","1","38"
"rf_rdk7","10752","1","39"
"rf_rdk7","10752","1","40"
"rf_rdk7","10752","1","41"
"rf_rdk7","10752","1","42"
"rf_rdk7","10752","1","43"
"rf_rdk7","10752","1","44"
"rf_rdk7","10752","1","45"
"rf_rdk7","10752","1","46"
"rf_rdk7","10752","1","47"
"rf_rdk7","10752","1","48"
"rf_rdk7","10752","1","49"
"rf_rdk7","10752","1","50"
"rf_rdk7","10773","1","1"
"rf_rdk7","10773","1","2"
"rf_rdk7","10773","1","3"
"rf_rdk7","10773","1","4"
"rf_rdk7","10773","1","5"
"rf_rdk7","10773","1","6"
"rf_rdk7","10773","1","7"
"rf_rdk7","10773","1","8"
"rf_rdk7","10773","1","9"
"rf_rdk7","10773","1","10"
"rf_rdk7","10773","1","11"
"rf_rdk7","10773","1","12"
"rf_rdk7","10773","1","13"
"rf_rdk7","10773","1","14"
"rf_rdk7","10773","1","15"
"rf_rdk7","10773","1","16"
"rf_rdk7","10773","1","17"
"rf_rdk7","10773","1","18"
"rf_rdk7","10773","1","19"
"rf_rdk7","10773","1","20"
"rf_rdk7","10773","1","21"
"rf_rdk7","10773","1","22"
"rf_rdk7","10773","1","23"
"rf_rdk7","10773","1","24"
"rf_rdk7","10773","1","25"
"rf_rdk7","10773","1","26"
"rf_rdk7","10773","1","27"
"rf_rdk7","10773","1","28"
"rf_rdk7","10773","1","29"
"rf_rdk7","10773","1","30"
"rf_rdk7","10773","1","31"
"rf_rdk7","10773","1","32"
"rf_rdk7","10773","1","33"
"rf_rdk7","10773","1","34"
"rf_rdk7","10773","1","35"
"rf_rdk7","10773","1","36"
"rf_rdk7","10773","1","37"
"rf_rdk7","10773","1","38"
"rf_rdk7","10773","1","39"
"rf_rdk7","10773","1","40"
"rf_rdk7","10773","1","41"
"rf_rdk7","10773","1","42"
"rf_rdk7","10773","1","43"
"rf_rdk7","10773","1","44"
"rf_rdk7","10773","1","45"
"rf_rdk7","10773","1","46"
"rf_rdk7","10773","1","47"
"rf_rdk7","10773","1","48"
"rf_rdk7","10773","1","49"
"rf_rdk7","10773","1","50"
"rf_rdk7","11631","1","1"
"rf_rdk7","11631","1","2"
"rf_rdk7","11631","1","3"
"rf_rdk7","11631","1","4"
"rf_rdk7","11631","1","5"
"rf_rdk7","11631","1","6"
"rf_rdk7","11631","1","7"
"rf_rdk7","11631","1","8"
"rf_rdk7","11631","1","9"
"rf_rdk7","11631","1","10"
"rf_rdk7","11631","1","11"
"rf_rdk7","11631","1","12"
"rf_rdk7","11631","1","13"
"rf_rdk7","11631","1","14"
"rf_rdk7","11631","1","15"
"rf_rdk7","11631","1","16"
"rf_rdk7","11631","1","17"
"rf_rdk7","11631","1","18"
"rf_rdk7","11631","1","19"
"rf_rdk7","11631","1","20"
"rf_rdk7","11631","1","21"
"rf_rdk7","11631","1","22"
"rf_rdk7","11631","1","23"
"rf_rdk7","11631","1","24"
"rf_rdk7","11631","1","25"
"rf_rdk7","11631","1","26"
"rf_rdk7","11631","1","27"
"rf_rdk7","11631","1","28"
"rf_rdk7","11631","1","29"
"rf_rdk7","11631","1","30"
"rf_rdk7","11631","1","31"
"rf_rdk7","11631","1","32"
"rf_rdk7","11631","1","33"
"rf_rdk7","11631","1","34"
"rf_rdk7","11631","1","35"
"rf_rdk7","11631","1","36"
"rf_rdk7","11631","1","37"
"rf_rdk7","11631","1","38"
"rf_rdk7","11631","1","39"
"rf_rdk7","11631","1","40"
"rf_rdk7","11631","1","41"
"rf_rdk7","11631","1","42"
"rf_rdk7","11631","1","43"
"rf_rdk7","11631","1","44"
"rf_rdk7","11631","1","45"
"rf_rdk7","11631","1","46"
"rf_rdk7","11631","1","47"
"rf_rdk7","11631","1","48"
"rf_rdk7","11631","1","49"
"rf_rdk7","11631","1","50"
"rf_rdk7","10927","1","1"
"rf_rdk7","10927","1","2"
"rf_rdk7","10927","1","3"
"rf_rdk7","10927","1","4"
"rf_rdk7","10927","1","5"
"rf_rdk7","10927","1","6"
"rf_rdk7","10927","1","7"
"rf_rdk7","10927","1","8"
"rf_rdk7","10927","1","9"
"rf_rdk7","10927","1","10"
"rf_rdk7","10927","1","11"
"rf_rdk7","10927","1","12"
"rf_rdk7","10927","1","13"
"rf_rdk7","10927","1","14"
"rf_rdk7","10927","1","15"
"rf_rdk7","10927","1","16"
"rf_rdk7","10927","1","17"
"rf_rdk7","10927","1","18"
"rf_rdk7","10927","1","19"
"rf_rdk7","10927","1","20"
"rf_rdk7","10927","1","21"
"rf_rdk7","10927","1","22"
"rf_rdk7","10927","1","23"
"rf_rdk7","10927","1","24"
"rf_rdk7","10927","1","25"
"rf_rdk7","10927","1","26"
"rf_rdk7","10927","1","27"
"rf_rdk7","10927","1","28"
"rf_rdk7","10927","1","29"
"rf_rdk7","10927","1","30"
"rf_rdk7","10927","1","31"
"rf_rdk7","10927","1","32"
"rf_rdk7","10927","1","33"
